INVOICE_NO,CHIPSET / ASP,CPU / MPU,DISCRETE,LINEAR IC,LOGIC IC,MEMORY_EMBEDED,MEMORY_SYSTEM,OPTICAL AND SENSOR,OTHERS,PEMCO
CX47345330,0.0,0.0,9000.0,0.0,21000.0,0.0,0.0,0.0,0.0,0.0
CX47345338,0.0,0.0,0.0,3300.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345340,0.0,0.0,0.0,3000.0,25000.0,0.0,0.0,0.0,0.0,0.0
CX47345343,0.0,0.0,106000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47345345,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0
CX47345349,0.0,0.0,3000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345350,0.0,0.0,13000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345352,0.0,0.0,0.0,7000.0,0.0,3000.0,0.0,0.0,0.0,0.0
CX47345356,0.0,0.0,15000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345361,0.0,0.0,21000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345362,0.0,0.0,6000.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0
CX47345363,0.0,0.0,0.0,0.0,5000.0,990.0,0.0,0.0,3000.0,0.0
CX47345365,0.0,0.0,19000.0,12500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345366,0.0,0.0,0.0,7500.0,6000.0,2000.0,0.0,0.0,3000.0,0.0
CX47345368,0.0,0.0,12000.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0
CX47345369,0.0,0.0,0.0,1000.0,12000.0,0.0,0.0,0.0,0.0,0.0
CX47345370,0.0,0.0,4000.0,0.0,2500.0,225.0,0.0,0.0,0.0,0.0
CX47345387,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345396,0.0,0.0,0.0,6500.0,9000.0,0.0,0.0,0.0,0.0,0.0
CX47345397,0.0,0.0,189000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345398,0.0,0.0,0.0,6000.0,48000.0,0.0,0.0,0.0,0.0,0.0
CX47345406,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345417,0.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345419,0.0,0.0,57000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345425,0.0,0.0,0.0,10000.0,18000.0,0.0,0.0,0.0,0.0,0.0
CX47345426,0.0,0.0,0.0,24000.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47345432,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345441,0.0,0.0,89100.0,17500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345444,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345455,0.0,0.0,0.0,16000.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345456,0.0,0.0,0.0,2500.0,67000.0,0.0,0.0,0.0,0.0,0.0
CX47345459,0.0,0.0,5500.0,9500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345469,0.0,0.0,5500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345475,0.0,0.0,6000.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345478,0.0,0.0,6000.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345483,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0
CX47345496,9641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345499,0.0,0.0,3000.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345503,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345504,0.0,0.0,3000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345526,0.0,0.0,198000.0,3000.0,7500.0,0.0,0.0,0.0,0.0,0.0
CX47345529,0.0,0.0,0.0,3120.0,0.0,7000.0,0.0,0.0,120.0,0.0
CX47345533,0.0,0.0,0.0,2500.0,7500.0,0.0,0.0,0.0,0.0,0.0
CX47345537,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345542,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345552,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345555,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345558,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345569,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345590,0.0,0.0,0.0,94.0,4000.0,0.0,0.0,0.0,0.0,0.0
CX47345591,0.0,0.0,138400.0,0.0,0.0,0.0,0.0,0.0,0.0,1435000.0
CX47345609,1440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345619,0.0,0.0,0.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345625,0.0,0.0,9000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345626,0.0,600.0,67000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345629,0.0,0.0,0.0,7440.0,14000.0,0.0,0.0,0.0,0.0,0.0
CX47345635,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345636,0.0,0.0,0.0,2500.0,10000.0,0.0,0.0,0.0,0.0,0.0
CX47345637,0.0,0.0,333000.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47345640,0.0,0.0,11000.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345641,0.0,0.0,0.0,47000.0,62000.0,0.0,0.0,0.0,0.0,0.0
CX47345642,0.0,0.0,2000.0,4294.0,5000.0,0.0,0.0,0.0,0.0,0.0
CX47345643,0.0,0.0,0.0,2000.0,500.0,0.0,0.0,0.0,0.0,0.0
CX47345650,0.0,0.0,6000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345651,0.0,0.0,9000.0,2000.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47345653,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345656,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345674,0.0,0.0,0.0,4000.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47345678,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345679,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345680,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345681,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345739,0.0,0.0,2800.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345750,0.0,0.0,87000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345757,0.0,0.0,66000.0,250.0,5000.0,0.0,0.0,3000.0,6000.0,0.0
CX47345758,0.0,0.0,0.0,2500.0,18000.0,0.0,0.0,0.0,0.0,0.0
CX47345775,0.0,0.0,0.0,1000.0,15000.0,0.0,0.0,0.0,0.0,0.0
CX47345777,0.0,0.0,0.0,2000.0,20000.0,0.0,0.0,0.0,0.0,0.0
CX47345794,0.0,0.0,0.0,6000.0,4000.0,0.0,0.0,0.0,0.0,0.0
CX47345795,0.0,0.0,0.0,12000.0,12000.0,0.0,0.0,0.0,0.0,0.0
CX47345796,0.0,0.0,0.0,3000.0,17500.0,0.0,0.0,0.0,0.0,0.0
CX47345805,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345806,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345810,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345817,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345833,0.0,0.0,0.0,8000.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47345834,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345835,0.0,0.0,200000.0,0.0,66000.0,0.0,0.0,0.0,0.0,0.0
CX47345839,0.0,0.0,78400.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345854,0.0,6000.0,0.0,4000.0,116000.0,0.0,0.0,0.0,0.0,0.0
CX47345884,1080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345886,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345888,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345891,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345896,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,6000.0,0.0
CX47345906,0.0,0.0,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345909,0.0,0.0,40000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345911,0.0,70.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345917,0.0,0.0,38500.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0
CX47345929,0.0,0.0,20500.0,6000.0,7500.0,0.0,0.0,0.0,0.0,0.0
CX47345930,0.0,0.0,0.0,5750.0,23000.0,0.0,0.0,0.0,0.0,0.0
CX47345932,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345940,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345942,0.0,0.0,0.0,3500.0,23000.0,0.0,0.0,0.0,0.0,0.0
CX47345959,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345970,0.0,31.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0
CX47345975,0.0,0.0,48000.0,0.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47345990,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345991,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345992,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CX47345995,295.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CX47345998,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47345999,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346008,0.0,0.0,0.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47346021,11700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346023,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
CX47346024,1778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346039,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346047,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346064,0.0,0.0,0.0,16500.0,8000.0,0.0,0.0,0.0,0.0,0.0
CX47346067,0.0,0.0,8000.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0
CX47346068,0.0,1300.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47346075,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346076,0.0,0.0,0.0,3126.0,21000.0,0.0,0.0,0.0,0.0,0.0
CX47346079,0.0,0.0,11500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346107,0.0,0.0,0.0,6000.0,0.0,0.0,0.0,0.0,21000.0,0.0
CX47346108,0.0,0.0,0.0,15000.0,56000.0,0.0,0.0,0.0,0.0,0.0
CX47346120,0.0,0.0,0.0,600.0,13500.0,3000.0,0.0,0.0,0.0,0.0
CX47346123,0.0,0.0,0.0,16500.0,0.0,0.0,0.0,0.0,12000.0,0.0
CX47346135,0.0,0.0,0.0,0.0,0.0,40658.0,8680.0,0.0,0.0,0.0
CX47346146,0.0,0.0,0.0,2500.0,0.0,10000.0,0.0,0.0,0.0,0.0
CX47346148,0.0,0.0,23550.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346153,0.0,0.0,3000.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346162,138.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
CX47346163,0.0,0.0,12000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346166,425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346173,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346189,0.0,0.0,6000.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346192,0.0,0.0,0.0,19600.0,0.0,6000.0,0.0,0.0,0.0,0.0
CX47346214,0.0,0.0,6000.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346219,0.0,0.0,3500.0,5000.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47346228,0.0,0.0,0.0,10000.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47346235,9600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346241,0.0,0.0,0.0,19000.0,14000.0,0.0,0.0,0.0,0.0,0.0
CX47346242,0.0,0.0,0.0,13500.0,24000.0,0.0,0.0,0.0,0.0,0.0
CX47346244,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346246,0.0,0.0,10000.0,6500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346252,0.0,0.0,15000.0,6000.0,0.0,12000.0,0.0,0.0,45000.0,0.0
CX47346254,0.0,4770.0,0.0,250.0,9000.0,0.0,0.0,0.0,0.0,0.0
CX47346256,0.0,0.0,17500.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346257,0.0,0.0,25000.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,3105.0
CX47346273,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346276,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346281,0.0,0.0,54000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346285,0.0,0.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346290,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346324,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346326,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346328,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346332,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346335,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346343,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346358,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346362,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346366,980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346381,0.0,0.0,2500.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346387,3318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346399,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346403,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346405,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346419,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346422,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346427,0.0,0.0,24000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47346433,0.0,595.0,3000.0,8600.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47346435,0.0,0.0,3000.0,21000.0,9000.0,0.0,0.0,0.0,0.0,0.0
CX47346454,0.0,0.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346471,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346473,0.0,0.0,0.0,79500.0,84000.0,0.0,0.0,0.0,0.0,0.0
CX47346476,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346483,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346489,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346492,0.0,0.0,5500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346496,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346499,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346502,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346516,0.0,0.0,78000.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47346523,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346524,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346528,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346543,0.0,0.0,1800.0,30000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346544,0.0,0.0,0.0,4080.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47346545,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346549,4540.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CX47346550,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346556,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346557,30903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346558,20100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346559,5718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346560,30000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346561,2597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346593,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346641,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346650,0.0,0.0,10000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346683,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346684,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346689,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346691,2552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346694,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346710,0.0,0.0,3000.0,11250.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346722,7250.0,3378.0,0.0,0.0,0.0,0.0,0.0,0.0,1407.0,0.0
CX47346733,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346751,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346755,0.0,0.0,0.0,3000.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47346757,0.0,0.0,0.0,40500.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47346766,0.0,0.0,6000.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346771,0.0,0.0,3600.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346776,0.0,0.0,93000.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0
CX47346795,0.0,0.0,9000.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346800,0.0,0.0,42000.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0
CX47346809,0.0,0.0,25550.0,6450.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346810,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346814,0.0,0.0,0.0,2500.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47346827,0.0,0.0,0.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47346842,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346844,920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346845,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346867,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346868,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346883,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346889,0.0,0.0,9000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346899,0.0,0.0,0.0,20000.0,0.0,6000.0,9000.0,0.0,0.0,0.0
CX47346901,0.0,0.0,0.0,600.0,0.0,9900.0,0.0,0.0,0.0,0.0
CX47346902,0.0,0.0,0.0,2500.0,2500.0,2070.0,0.0,0.0,0.0,0.0
CX47346904,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346905,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346910,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346945,0.0,0.0,9000.0,12000.0,0.0,4500.0,0.0,0.0,0.0,0.0
CX47346947,0.0,0.0,15000.0,2500.0,0.0,378.0,0.0,0.0,0.0,0.0
CX47346948,0.0,0.0,0.0,0.0,13000.0,12000.0,0.0,0.0,0.0,0.0
CX47346949,0.0,0.0,56500.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346950,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346953,0.0,0.0,0.0,1250.0,250.0,0.0,0.0,0.0,0.0,0.0
CX47346956,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346959,0.0,0.0,3000.0,6384.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47346960,0.0,0.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0
CX47346962,0.0,0.0,900000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47346977,0.0,0.0,0.0,0.0,0.0,3360.0,3000.0,0.0,3000.0,0.0
CX47346979,0.0,0.0,0.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47346981,0.0,0.0,0.0,2500.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47346999,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347004,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347014,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347021,2370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347022,0.0,0.0,36000.0,5000.0,15000.0,0.0,0.0,0.0,0.0,0.0
CX47347023,10659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347024,6600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347025,0.0,0.0,0.0,5500.0,2500.0,0.0,0.0,0.0,0.0,0.0
CX47347029,2991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347030,8378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347039,21261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347042,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347044,0.0,0.0,9000.0,0.0,48500.0,0.0,0.0,0.0,0.0,0.0
CX47347045,63000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347049,32603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347050,3582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347057,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347060,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347068,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347070,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347088,2992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347091,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347140,0.0,0.0,0.0,0.0,0.0,60.0,6.0,0.0,0.0,0.0
CX47347142,0.0,0.0,0.0,220.0,280.0,0.0,0.0,0.0,0.0,0.0
CX47347164,0.0,0.0,19800.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347174,1464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347194,0.0,0.0,5250.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47347206,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347242,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347252,0.0,0.0,0.0,5000.0,6000.0,0.0,0.0,0.0,0.0,0.0
CX47347268,855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347278,0.0,0.0,0.0,2500.0,2000.0,0.0,0.0,0.0,0.0,0.0
CX47347298,0.0,0.0,3000.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0
CX47347304,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347305,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,500.0,0.0
CX47347326,0.0,0.0,0.0,0.0,0.0,3880.0,1000.0,0.0,0.0,0.0
CX47347329,0.0,0.0,0.0,2500.0,132000.0,0.0,0.0,0.0,0.0,0.0
CX47347331,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347338,0.0,0.0,0.0,0.0,3000.0,5000.0,0.0,0.0,0.0,0.0
CX47347340,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347347,0.0,0.0,6000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0
CX47347351,0.0,238.0,42000.0,4000.0,15000.0,20000.0,0.0,0.0,0.0,0.0
CX47347354,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
